Timestamp,TZ,WD_AV (deg),WS_AV (m/s),WS_MX (m/s),WS_IMX_WD (deg),Bar_AV (hpa),Bar_MX (hpa),Bar_MN (hpa),Hum_AV (%),Hum_MX (%),Hum_MN (%),Temp_AV (degC),Temp_MX (degC),Temp_MN (degC),Status,VEXT (V)
2026/09/01 00:00:00.434,n,176.07456,2.279018,3.51,169,1001.6644,1001.7,1001.6,99.699472,99.7,99.7,26.727388,26.9,26.6,0,11.044446
2026/09/01 00:10:00.426,n,189.41242,1.866501,3.43,180,1001.783,1001.9,1001.7,99.699472,99.7,99.7,26.694802,26.7,26.6,0,11.044446
2026/09/01 00:20:00.427,n,192.0281,1.94105,3.34,190,1001.8334,1001.9,1001.8,99.699472,99.7,99.7,26.669622,26.8,26.6,0,11.044446
2026/09/01 00:30:00.428,n,186.98916,2.602649,4.45,205,1001.8968,1001.9,1001.8,99.699472,99.7,99.7,26.60588,26.7,26.6,0,11.044446
2026/09/01 00:40:00.432,n,191.58914,3.038417,4.14,201,1001.884,1001.9,1001.8,99.699472,99.7,99.7,26.602844,26.7,26.5,0,11.044446
2026/09/01 00:50:00.427,n,187.57684,3.203485,4.58,192,1001.8086,1001.9,1001.8,99.699472,99.7,99.7,26.579676,26.6,26.5,0,11.044446
2026/09/01 01:00:00.430,n,192.85738,4.13027,5.87,197,1001.8326,1001.9,1001.8,99.699472,99.7,99.7,26.54442,26.6,26.5,0,10.455408
